 0000 00 00 00 00 00     50.0   100.0   150.0   200.0   256.3   284.1   250.0   303.3   303.8   300.0   368.1   350.0   400.0   465.2   450.0   500.0   554.4   584.3   550.0   609.8   629.7   600.0   650.0   703.3   700.0   765.1   770.4   789.4   750.0   800.0   850.0   900.0   977.0   950.0  1025.7  1031.9  1000.0
 0000 00 00 00 00 00    100.0   150.0   200.0   250.0   256.3   284.1   300.0   303.3   303.8   350.0   368.1   400.0   450.0   465.2   500.0   550.0   554.4   584.3   600.0   609.8   629.7   650.0   700.0   703.3   750.0   765.1   770.4   789.4   800.0   850.0   900.0   950.0   977.0  1000.0  1025.7  1031.9  1050.0
 2003 10 28 00 20 00  5.11095035e-03 1.37690554e-03 7.45856157e-03 5.67119938e-03 5.16956672e-04 7.42759788e-04 3.15670371e-03 5.09099895e-03 0.00000000e+00 3.88323157e-03 3.48530273e-04 1.75544378e-03 6.20223931e-04 1.16183212e-04 8.57691078e-04 6.76919219e-04 1.51171567e-04 4.97542438e-04 5.90393241e-04 2.45294534e-04 4.03666607e-04 5.82193999e-04 1.90811809e-04 5.10075806e-05 2.89788053e-04 6.31304356e-05 1.17275915e-04 5.64291840e-05 8.49492920e-04 1.29622708e-03 2.25896462e-03 1.79352317e-03 8.64584697e-04 1.43055661e-03 7.62922864e-04 4.26216982e-04 1.52842858e-03
 2003 10 28 00 21 00  5.10846320e-03 1.37556141e-03 7.45688209e-03 5.66945435e-03 5.16840373e-04 7.42529286e-04 3.15525409e-03 5.08894725e-03 0.00000000e+00 3.88095492e-03 3.47696216e-04 1.75413347e-03 6.19649780e-04 1.16112926e-04 8.56612817e-04 6.76451249e-04 1.50947104e-04 4.96132416e-04 5.90124824e-04 2.45310832e-04 4.03671147e-04 5.81509511e-04 1.90639352e-04 5.09423553e-05 2.89242174e-04 6.30778959e-05 1.17118121e-04 5.64299989e-05 8.48883534e-04 1.29405642e-03 2.25729583e-03 1.79206271e-03 8.59266263e-04 1.42928213e-03 7.62950396e-04 4.26228071e-04 1.52452425e-03
 2003 10 28 00 22 00  5.10804345e-03 1.37528826e-03 7.45678165e-03 5.66934550e-03 5.16842585e-04 7.42514851e-04 3.15508526e-03 5.08855889e-03 0.00000000e+00 3.88055164e-03 3.47483030e-04 1.75388112e-03 6.19517603e-04 1.16094023e-04 8.56354312e-04 6.76347778e-04 1.50888227e-04 4.95765009e-04 5.90067411e-04 2.45327130e-04 4.03675716e-04 5.81343614e-04 1.90596147e-04 5.09250713e-05 2.89100157e-04 6.30638242e-05 1.17075397e-04 5.64308139e-05 8.48733894e-04 1.29350486e-03 2.25691563e-03 1.79171770e-03 8.57846986e-04 1.42896465e-03 7.62977987e-04 4.26239130e-04 1.52350310e-03
 2003 10 28 00 23 00  5.10872002e-03 1.37555886e-03 7.45752620e-03 5.67011513e-03 5.16907254e-04 7.42616772e-04 3.15561296e-03 5.08903246e-03 0.00000000e+00 3.88116261e-03 3.47609282e-04 1.75421189e-03 6.19630669e-04 1.16103620e-04 8.56549347e-04 6.76445525e-04 1.50921900e-04 4.95979271e-04 5.90125842e-04 2.45343428e-04 4.03680286e-04 5.81464235e-04 1.90623386e-04 5.09342499e-05 2.89180201e-04 6.30713548e-05 1.17097021e-04 5.64316288e-05 8.48838177e-04 1.29385525e-03 2.25725168e-03 1.79198615e-03 8.58584477e-04 1.42917221e-03 7.63005519e-04 4.26250190e-04 1.52408099e-03
 2003 10 28 00 24 00  5.10638855e-03 1.37436842e-03 7.45594272e-03 5.66845917e-03 5.16801432e-04 7.42397388e-04 3.15420600e-03 5.08716563e-03 0.00000000e+00 3.87896238e-03 3.46790679e-04 1.75291239e-03 6.19056037e-04 1.16033290e-04 8.55474334e-04 6.75980403e-04 1.50695181e-04 4.94558481e-04 5.89861069e-04 2.45359697e-04 4.03684826e-04 5.80783197e-04 1.90454787e-04 5.08694357e-05 2.88640305e-04 6.30180075e-05 1.16937503e-04 5.64324437e-05 8.48232030e-04 1.29167179e-03 2.25557780e-03 1.79054170e-03 8.53284262e-04 1.42791566e-03 7.63033051e-04 4.26261249e-04 1.52017664e-03
 2003 10 28 00 25 00  5.10427469e-03 1.37334053e-03 7.45450914e-03 5.66695095e-03 5.16709231e-04 7.42197095e-04 3.15289315e-03 5.08551765e-03 0.00000000e+00 3.87691036e-03 3.46014189e-04 1.75167196e-03 6.18502109e-04 1.15965398e-04 8.54441197e-04 6.75534966e-04 1.50474531e-04 4.93178784e-04 5.89609286e-04 2.45375995e-04 4.03689395e-04 5.80129713e-04 1.90295349e-04 5.08072553e-05 2.88124445e-04 6.29658243e-05 1.16782066e-04 5.64332586e-05 8.47650425e-04 1.28955528e-03 2.25396134e-03 1.78916337e-03 8.48185678e-04 1.42671899e-03 7.63060525e-04 4.26272280e-04 1.51641006e-03
 2003 10 28 00 26 00  5.10373754e-03 1.37305241e-03 7.45430383e-03 5.66672643e-03 5.16705797e-04 7.42167060e-04 3.15261443e-03 5.08507388e-03 0.00000000e+00 3.87635588e-03 3.45744658e-04 1.75131193e-03 6.18321411e-04 1.15940878e-04 8.54095815e-04 6.75393824e-04 1.50395965e-04 4.92690015e-04 5.89531500e-04 2.45392264e-04 4.03693935e-04 5.79909862e-04 1.90240783e-04 5.07850636e-05 2.87942745e-04 6.29469650e-05 1.16725540e-04 5.64340698e-05 8.47453055e-04 1.28881801e-03 2.25343708e-03 1.78870844e-03 8.46355804e-04 1.42631007e-03 7.63088057e-04 4.26283339e-04 1.51507507e-03
 2003 10 28 00 27 00  5.10182904e-03 1.37218633e-03 7.45300780e-03 5.66535228e-03 5.16626926e-04 7.41984055e-04 3.15137815e-03 5.08364104e-03 0.00000000e+00 3.87442781e-03 3.45001463e-04 1.75011091e-03 6.17778770e-04 1.15874354e-04 8.53088374e-04 6.74961188e-04 1.50177293e-04 4.91326733e-04 5.89289199e-04 2.45408533e-04 4.03698505e-04 5.79274029e-04 1.90088651e-04 5.07246405e-05 2.87443942e-04 6.28949128e-05 1.16571282e-04 5.64348848e-05 8.46887240e-04 1.28673099e-03 2.25184976e-03 1.78737717e-03 8.41383531e-04 1.42515759e-03 7.63115531e-04 4.26294398e-04 1.51138609e-03
 2003 10 28 00 28 00  5.10120512e-03 1.37188782e-03 7.45272405e-03 5.66504131e-03 5.16619417e-04 7.41942320e-04 3.15101424e-03 5.08315861e-03 0.00000000e+00 3.87375627e-03 3.44688364e-04 1.74966575e-03 6.17559285e-04 1.15845352e-04 8.52674045e-04 6.74790257e-04 1.50082808e-04 4.90740116e-04 5.89195447e-04 2.45424773e-04 4.03703045e-04 5.79011402e-04 1.90025234e-04 5.06985743e-05 2.87231009e-04 6.28721464e-05 1.16503572e-04 5.64356960e-05 8.46652053e-04 1.28584433e-03 2.25121004e-03 1.78683594e-03 8.39228393e-04 1.42467704e-03 7.63143005e-04 4.26305429e-04 1.50980071e-03
 2003 10 28 00 29 00  5.10151418e-03 1.37197674e-03 7.45318460e-03 5.66551568e-03 5.16663073e-04 7.42005126e-04 3.15130790e-03 5.08334395e-03 0.00000000e+00 3.87402687e-03 3.44700908e-04 1.74980080e-03 6.17590088e-04 1.15845396e-04 8.52717021e-04 6.74820521e-04 1.50085456e-04 4.90759383e-04 5.89215025e-04 2.45441042e-04 4.03707585e-04 5.79035944e-04 1.90028883e-04 5.06988872e-05 2.87236660e-04 6.28724301e-05 1.16503630e-04 5.64365109e-05 8.46671221e-04 1.28589226e-03 2.25130581e-03 1.78689875e-03 8.39243236e-04 1.42470865e-03 7.63170479e-04 4.26316459e-04 1.50984263e-03
